level_0,index,county,cases,latitude,longitude
1968,1968,"Texas, Fannin",2,33.5372542,-96.0902822
1969,1969,"Texas, Fayette",10,29.8381635,-96.9559692
1970,1970,"Texas, Fort Bend",221,29.511218,-95.7807348
1971,1971,"Texas, Franklin",1,33.155212,-95.2255189
1972,1972,"Texas, Gaines",1,32.7044935,-102.6220553
1973,1973,"Texas, Galveston",206,29.387225399999995,-94.992736
1974,1974,"Texas, Gillespie",1,30.295408600000002,-98.9086643
1975,1975,"Texas, Goliad",1,28.6467776,-97.4379552
1976,1976,"Texas, Gonzales",1,29.4436555,-97.5108636
1977,1977,"Texas, Gray",1,35.3711816,-100.78922359999999
1978,1978,"Texas, Grayson",12,33.5636114,-96.67021109999999
1979,1979,"Texas, Gregg",8,32.4492408,-94.8532848
1980,1980,"Texas, Grimes",3,30.516933399999996,-95.9943034
1981,1981,"Texas, Guadalupe",23,29.6480061,-97.82795759999999
1982,1982,"Texas, Hale",6,34.03212979999999,-101.8088827
1983,1983,"Texas, Hardin",15,30.3049642,-94.403904
1984,1984,"Texas, Harris",1036,29.811976899999998,-95.3741247
1985,1985,"Texas, Harrison",5,32.5233959,-94.39821579999999
1986,1986,"Texas, Hays",47,30.0447901,-98.0393127
1987,1987,"Texas, Henderson",1,32.182598,-95.78931779999999
1988,1988,"Texas, Hidalgo",79,26.3530256,-98.216445
1989,1989,"Texas, Hill",3,31.8160381,-99.51209859999999
1990,1990,"Texas, Hockley",7,33.5714311,-102.3110415
1991,1991,"Texas, Hood",8,32.4107555,-97.828282
1992,1992,"Texas, Hopkins",3,33.1368252,-95.5656578
1993,1993,"Texas, Hunt",8,33.1161567,-96.08089220000001
1994,1994,"Texas, Jackson",3,28.9224028,-96.55561
1995,1995,"Texas, Jasper",2,30.748525800000003,-94.000884
1996,1996,"Texas, Jefferson",40,29.834771999999997,-94.1704496
1997,1997,"Texas, Jim Wells",1,27.8067733,-98.10846009999999
1998,1998,"Texas, Johnson",18,32.3766071,-97.3568623
1999,1999,"Texas, Karnes",2,28.879185800000002,-97.9062893
2000,2000,"Texas, Kaufman",9,32.619916100000005,-96.2967512
2001,2001,"Texas, Kendall",8,29.943884999999998,-98.72588449999999
2002,2002,"Texas, Kerr",2,30.045717,-99.3884839
2003,2003,"Texas, Kleberg",1,27.398312899999997,-97.74850959999999
2004,2004,"Texas, Lamar",3,33.6383552,-95.58234300000001
2005,2005,"Texas, Lamb",1,34.032166700000005,-102.3429233
2006,2006,"Texas, Lampasas",1,31.1761363,-98.240563
2007,2007,"Texas, Lavaca",1,29.3703333,-96.9334531
2008,2008,"Texas, Lee",2,30.3031353,-96.95885870000001
2009,2009,"Texas, Leon",2,31.2715127,-95.99533819999999
2010,2010,"Texas, Liberty",5,30.085673600000003,-94.7856262
2011,2011,"Texas, Limestone",3,31.5261854,-96.580617
2012,2012,"Texas, Live Oak",3,28.26787460000001,-98.101923
2013,2013,"Texas, Llano",3,30.6663312,-98.69703740000001
2014,2014,"Texas, Lubbock",117,33.563520600000004,-101.879336
2015,2015,"Texas, Lynn",3,33.1474257,-101.81259200000001
2016,2016,"Texas, Martin",1,31.8160381,-99.51209859999999
2017,2017,"Texas, Matagorda",36,28.887982300000004,-96.00350949999999
2018,2018,"Texas, Maverick",4,28.792861,-100.3110817
2019,2019,"Texas, McLennan",49,31.548769099999998,-97.2189254
2020,2020,"Texas, Medina",3,29.2836281,-99.11268259999999
2021,2021,"Texas, Midland",19,31.997366200000002,-102.07794820000001
2022,2022,"Texas, Milam",2,30.762686699999996,-96.9981706
2023,2023,"Texas, Montague",1,33.6205753,-97.7215754
2024,2024,"Texas, Montgomery",119,30.301949,-95.5065944
2025,2025,"Texas, Moore",6,35.8156121,-101.91043549999999
2026,2026,"Texas, Morris",1,33.073863300000006,-94.7392197
2027,2027,"Texas, Nacogdoches",12,31.59705030000001,-94.59274509999999
2028,2028,"Texas, Navarro",5,32.027952500000005,-96.49854559999999
2029,2029,"Texas, Newton",1,30.8118989,-93.740504
2030,2030,"Texas, Nueces",41,27.715377399999998,-97.61999420000001
2031,2031,"Texas, Oldham",2,35.3907651,-102.6193428
2032,2032,"Texas, Orange",7,30.122863399999996,-93.9041169
2033,2033,"Texas, Palo Pinto",1,32.7215726,-98.28148809999999
2034,2034,"Texas, Panola",4,32.1367712,-94.3130073
2035,2035,"Texas, Parker",5,32.759947499999996,-97.7935767
2036,2036,"Texas, Polk",7,30.764282799999997,-94.81921750000001
2037,2037,"Texas, Potter",21,35.3683354,-101.8776577
2038,2038,"Texas, Randall",21,34.9444713,-101.8850309
2039,2039,"Texas, Robertson",2,31.03390580000001,-96.5079742
2040,2040,"Texas, Rockwall",10,32.8923464,-96.4066987
2041,2041,"Texas, Rusk",7,32.051377,-94.7906553
2042,2042,"Texas, San Augustine",4,31.3970365,-94.17513890000001
2043,2043,"Texas, San Jacinto",1,30.508357699999998,-95.1902362
2044,2044,"Texas, San Patricio",3,27.997322600000004,-97.51304559999998
2045,2045,"Texas, Shelby",10,31.7716364,-94.1301652
2046,2046,"Texas, Smith",53,32.3402898,-95.25639709999999
2047,2047,"Texas, Starr",5,26.563040899999997,-98.7479897
2048,2048,"Texas, Swisher",1,34.47235,-101.7119955
2049,2049,"Texas, Tarrant",383,32.7513658,-97.335696
2050,2050,"Texas, Taylor",18,32.27931210000001,-99.88126120000001
2051,2051,"Texas, Terry",4,33.151425399999994,-102.3328121
2052,2052,"Texas, Titus",1,33.2040399,-94.9651725
2053,2053,"Texas, Tom Green",10,31.3782559,-100.4133839
2054,2054,"Texas, Travis",351,30.287856899999994,-97.75613919999999
2055,2055,"Texas, Upshur",3,32.7263725,-94.92862509999999
2056,2056,"Texas, Uvalde",4,29.300357,-99.7733181
2057,2057,"Texas, Val Verde",5,29.915328600000002,-101.12846309999999
2058,2058,"Texas, Van Zandt",3,32.5375642,-95.8292165
2059,2059,"Texas, Victoria",27,28.802644300000004,-96.9766308
2060,2060,"Texas, Walker",9,30.679574100000004,-95.5522823
2061,2061,"Texas, Waller",7,29.9443902,-95.9955885
2062,2062,"Texas, Washington",17,30.22263520000001,-96.39361140000001
2063,2063,"Texas, Webb",65,27.698362100000004,-99.2523577
2064,2064,"Texas, Wharton",9,29.2454534,-96.2291474
2065,2065,"Texas, Wichita",44,33.9516534,-98.7088886
2066,2066,"Texas, Willacy",5,26.4553947,-97.5947484
2067,2067,"Texas, Williamson",71,30.658092699999997,-97.60416490000001
2068,2068,"Texas, Wilson",6,29.1589961,-98.1251465
2069,2069,"Texas, Wise",3,33.213921299999996,-97.65639250000001
2070,2070,"Texas, Wood",1,32.7577475,-95.3812941
2071,2071,"Texas, Young",3,33.1508315,-98.69627659999999
2072,2072,"Utah, Box Elder",10,41.358605600000004,-113.21120719999999
2073,2073,"Utah, Cache",15,41.70429779999999,-111.7451159
2074,2074,"Utah, Carbon",1,39.6023917,-110.6505023
2075,2075,"Utah, Davis",122,41.0263758,-112.1197426
2076,2076,"Utah, Duchesne",1,40.296043299999994,-110.4715153
2077,2077,"Utah, Emery",1,38.984477399999996,-110.8038549
2078,2078,"Utah, Garfield",1,37.80180670000001,-111.5853156
2079,2079,"Utah, Grand",1,39.4225192,-111.71435840000001
2080,2080,"Utah, Iron",10,37.8546136,-113.28673470000001
2081,2081,"Utah, Juab",1,39.6949628,-112.83421170000001
2082,2082,"Utah, Kane",1,37.2439691,-112.00483929999999
2083,2083,"Utah, Millard",1,39.0364951,-113.08614440000001
2084,2084,"Utah, Morgan",7,41.078406799999996,-111.6509149
2085,2085,"Utah, Salt Lake",541,40.6632297,-111.91031240000001
2086,2086,"Utah, San Juan",5,37.585943799999995,-109.7852018
2087,2087,"Utah, Summit",222,40.8320852,-111.1233396
2088,2088,"Utah, Tooele",16,40.4062872,-113.19663940000001
2089,2089,"Utah, Uintah",1,40.194319899999996,-109.57709550000001
2090,2090,"Utah, Unknown",0,40.161753600000004,-111.59698219982184
2091,2091,"Utah, Utah",150,40.0841662,-111.62594729999999
2092,2092,"Utah, Wasatch",69,40.3348338,-111.11869920000001
2093,2093,"Utah, Washington",21,37.2393471,-113.52577600000001
2094,2094,"Utah, Weber",63,41.2728039,-111.8860648
2095,2095,"Vermont, Addison",32,44.088817999999996,-73.302841
2096,2096,"Vermont, Bennington",19,43.0125713,-73.1473048
2097,2097,"Vermont, Caledonia",4,44.4678493,-72.08971009999998
2098,2098,"Vermont, Chittenden",199,43.70809000000001,-72.948532
2099,2099,"Vermont, Franklin",21,44.87539870000001,-72.9297141
2100,2100,"Vermont, Lamoille",17,44.6090486,-72.6714363
2101,2101,"Vermont, Orange",4,44.1483959,-72.4026007
2102,2102,"Vermont, Orleans",8,44.8708524,-72.25657209999999
2103,2103,"Vermont, Rutland",17,43.61062370000001,-72.9726065
2104,2104,"Vermont, Unknown",6,-37.8384616,145.19934709999995
2105,2105,"Vermont, Washington",21,44.105619,-72.432601
2106,2106,"Vermont, Windham",21,43.1792431,-72.72592850000002
2107,2107,"Vermont, Windsor",20,43.54804650000001,-72.5944539
2108,2108,"Virgin Islands, Unknown",38,18.3358,64.8963
2109,2109,"Virginia, Accomack",8,37.742220700000004,-75.67435379999998
2110,2110,"Virginia, Albemarle",26,38.0085107,-78.60867540000002
2111,2111,"Virginia, Alexandria city",56,38.8051095,-77.0470229
2112,2112,"Virginia, Alleghany",2,37.81670220000001,-80.0227166
2113,2113,"Virginia, Amelia",5,37.3319664,-78.008448
2114,2114,"Virginia, Amherst",6,37.59975479999999,-79.1483701
2115,2115,"Virginia, Arlington",135,38.890396100000004,-77.0841585
2116,2116,"Virginia, Augusta",4,38.1793809,-79.15257609999998
2117,2117,"Virginia, Bedford",3,37.3123905,-79.5399003
2118,2118,"Virginia, Botetourt",8,37.552082500000004,-79.8029569
2119,2119,"Virginia, Bristol city",1,36.6176148,-82.14840490000002
2120,2120,"Virginia, Brunswick",1,36.7788996,-77.86708829999998
2121,2121,"Virginia, Buckingham",3,37.5558826,-78.5547172
2122,2122,"Virginia, Buena Vista city",1,37.73698570000001,-79.3545676
2123,2123,"Virginia, Campbell",2,37.2158191,-79.1165953
2124,2124,"Virginia, Caroline",1,38.0320305,-77.362363
2125,2125,"Virginia, Carroll",1,36.7365816,-80.74397909999998
2126,2126,"Virginia, Charles City",4,37.3705777,-77.0605098
2127,2127,"Virginia, Charlottesville city",17,38.029306,-78.4766781
2128,2128,"Virginia, Chesapeake city",50,36.718370799999995,-76.2466798
2129,2129,"Virginia, Chesterfield",89,37.3859982,-77.578509
2130,2130,"Virginia, Clarke",2,39.119728,-77.9926448
2131,2131,"Virginia, Covington city",1,37.7810972,-79.9881199
2132,2132,"Virginia, Culpeper",7,38.49122070000001,-77.9618216
2133,2133,"Virginia, Cumberland",1,37.5004191,-78.2469202
2134,2134,"Virginia, Danville city",9,36.5706943,-79.3882557
2135,2135,"Virginia, Emporia city",1,36.69376060000001,-77.53571409999998
2136,2136,"Virginia, Fairfax",372,38.8462236,-77.3063733
2137,2137,"Virginia, Fauquier",9,38.7513714,-77.81412209999998
2138,2138,"Virginia, Fluvanna",5,37.8488527,-78.2789994
2139,2139,"Virginia, Franklin",9,36.9911656,-79.88397009999998
2140,2140,"Virginia, Franklin city",3,36.6793195,-76.9364366
2141,2141,"Virginia, Frederick",20,39.2127031,-78.279166
2142,2142,"Virginia, Fredericksburg city",4,38.29679270000001,-77.483409
2143,2143,"Virginia, Galax city",1,36.66123870000001,-80.9238671
2144,2144,"Virginia, Gloucester",8,37.445228799999995,-76.55944790000002
2145,2145,"Virginia, Goochland",8,37.7204342,-77.8837984
2146,2146,"Virginia, Greene",1,38.2954503,-78.4704823
2147,2147,"Virginia, Greensville",4,36.6405713,-77.5768298
2148,2148,"Virginia, Halifax",1,36.747244,-78.94256340000003
2149,2149,"Virginia, Hampton city",29,37.0520315,-76.2856365
2150,2150,"Virginia, Hanover",12,37.744783,-77.4464165
2151,2151,"Virginia, Harrisonburg city",22,38.4493315,-78.8688833
2152,2152,"Virginia, Henrico",112,37.5455191,-77.4234124
2153,2153,"Virginia, Henry",3,36.6725813,-79.9242922
2154,2154,"Virginia, Hopewell city",7,37.280149,-77.2948783
2155,2155,"Virginia, Isle of Wight",11,36.8953677,-76.72481429999998
2156,2156,"Virginia, James City",104,37.3211485,-76.7972515
2157,2157,"Virginia, King George",6,38.27863120000001,-77.17535600000002
2158,2158,"Virginia, King William",1,37.6940722,-77.06902840000002
2159,2159,"Virginia, King and Queen",1,37.71967539999999,-76.87941579999998
2160,2160,"Virginia, Lancaster",1,37.7625738,-76.4723233
2161,2161,"Virginia, Lee",2,36.684127200000006,-83.09732109999999
2162,2162,"Virginia, Lexington city",2,37.775132,-79.4410488
2163,2163,"Virginia, Loudoun",130,39.0984586,-77.67050079999999
2164,2164,"Virginia, Louisa",12,37.9854441,-77.94863070000002
2165,2165,"Virginia, Lynchburg city",9,37.40088,-79.18449239459085
2166,2166,"Virginia, Madison",2,38.4114615,-78.28466340000001
2167,2167,"Virginia, Manassas Park city",2,38.77090695,-77.4363014608697
2168,2168,"Virginia, Manassas city",13,38.743235,-77.4746953
2169,2169,"Virginia, Mathews",2,37.448139399999995,-76.331696
2170,2170,"Virginia, Mecklenburg",7,36.679848299999996,-78.314746
2171,2171,"Virginia, Montgomery",1,37.1810438,-80.3918782
2172,2172,"Virginia, Nelson",2,37.7755351,-78.8973622
2173,2173,"Virginia, New Kent",6,37.4971441,-76.9964301
2174,2174,"Virginia, Newport News city",37,37.0914429,-76.5213892
2175,2175,"Virginia, Norfolk city",43,36.888993299999996,-76.24816240000001
2176,2176,"Virginia, Northampton",2,37.368843299999995,-75.9265679
2177,2177,"Virginia, Northumberland",3,37.93149920000001,-76.4836686
2178,2178,"Virginia, Nottoway",1,37.148944799999995,-78.0583926
2179,2179,"Virginia, Orange",4,38.2490349,-78.013983
2180,2180,"Virginia, Page",2,38.6002354,-78.50165159999997
2181,2181,"Virginia, Petersburg city",8,37.21345,-77.40694
2182,2182,"Virginia, Pittsylvania",1,36.8121678,-79.43641059999999
2183,2183,"Virginia, Poquoson city",3,37.1281989,-76.37028620000002
2184,2184,"Virginia, Portsmouth city",17,36.846292299999995,-76.2929252
2185,2185,"Virginia, Powhatan",4,37.5531622,-77.9112655
2186,2186,"Virginia, Prince Edward",2,37.229329299999996,-78.4628573
2187,2187,"Virginia, Prince George",10,37.1815024,-77.21531440000003
2188,2188,"Virginia, Prince William",131,38.7389846,-77.5536743
2189,2189,"Virginia, Pulaski",1,37.05805720000001,-80.72972890000001
2190,2190,"Virginia, Radford city",1,37.1292934,-80.5357895
2191,2191,"Virginia, Richmond",1,37.53850870000001,-77.43428
2192,2192,"Virginia, Richmond city",76,37.5289588,-77.43810690000002
2193,2193,"Virginia, Roanoke",4,37.270973,-79.94143129999998
2194,2194,"Virginia, Roanoke city",9,37.2529158,-79.90938129999998
2195,2195,"Virginia, Rockbridge",2,37.8331804,-79.4622597
2196,2196,"Virginia, Rockingham",11,38.50802879999999,-78.8949442
2197,2197,"Virginia, Salem city",1,37.279858000000004,-80.0174392
2198,2198,"Virginia, Shenandoah",10,38.856559000000004,-78.5890893
2199,2199,"Virginia, Smyth",2,36.8361654,-81.5298828
2200,2200,"Virginia, Southampton",4,36.695937799999996,-77.1586002
2201,2201,"Virginia, Spotsylvania",11,38.1880936,-77.6741751
2202,2202,"Virginia, Stafford",29,38.4167265,-77.4579783
2203,2203,"Virginia, Suffolk city",10,36.7427673,-76.62418249999997
2204,2204,"Virginia, Surry",3,37.1118778,-76.895924
2205,2205,"Virginia, Sussex",2,36.90968970000001,-77.2741121
2206,2206,"Virginia, Tazewell",2,37.1236041,-81.56841290000001
2207,2207,"Virginia, Unknown",0,-31.4733783,-64.2363946
2208,2208,"Virginia, Virginia Beach city",128,36.594320399999994,-75.88760140000002
2209,2209,"Virginia, Warren",4,38.9131907,-78.2096656
2210,2210,"Virginia, Washington",3,36.740235999999996,-81.9421666
2211,2211,"Virginia, Waynesboro city",3,38.070969299999994,-78.87409009999998
2212,2212,"Virginia, Westmoreland",1,38.1153203,-76.7567355
2213,2213,"Virginia, Williamsburg city",9,37.2815351,-76.6884676
2214,2214,"Virginia, Winchester city",9,39.16812725,-78.17319326875872
2215,2215,"Virginia, Wise",1,37.0170633,-82.6103804
2216,2216,"Virginia, Wythe",2,36.9118401,-81.0639347
2217,2217,"Virginia, York",17,37.2230374,-76.5156945
2218,2218,"Washington, Adams",20,46.9723633,-118.5934644
2219,2219,"Washington, Asotin",1,46.1678079,-117.2045179
2220,2220,"Washington, Benton",136,46.1691702,-119.52864240000001
2221,2221,"Washington, Chelan",20,47.840969799999996,-120.0164591
2222,2222,"Washington, Clallam",8,47.9998383,-123.7373472
2223,2223,"Washington, Clark",137,47.9249627,-118.6894206
2224,2224,"Washington, Columbia",1,9.9621155,-74.1870612
2225,2225,"Washington, Cowlitz",18,46.458719099999996,-122.8426166
2226,2226,"Washington, Douglas",7,47.6212432,-120.0047852
2227,2227,"Washington, Ferry",1,48.4736934,-118.4834362
2228,2228,"Washington, Franklin",45,38.5581072,-91.0120878
2229,2229,"Washington, Grant",77,47.11901500000001,-119.4904332
2230,2230,"Washington, Grays Harbor",3,47.1744169,-123.86588290000002
2231,2231,"Washington, Island",122,38.89489320000001,-77.0365529
2232,2232,"Washington, Jefferson",19,47.7325289,-123.63285649999999
2233,2233,"Washington, King",2789,47.4873376,-121.8622122
2234,2234,"Washington, Kitsap",95,47.594502,-122.64744209999999
2235,2235,"Washington, Kittitas",10,46.9838217,-120.41828980000001
2236,2236,"Washington, Klickitat",9,45.815102100000004,-121.15426940000002
2237,2237,"Washington, Lewis",12,46.5612011,-122.4225561
2238,2238,"Washington, Lincoln",1,47.8299069,-118.414727
2239,2239,"Washington, Mason",13,47.3429635,-123.18227579999999
2240,2240,"Washington, Okanogan",4,48.361261999999996,-119.5833869
2241,2241,"Washington, Pend Oreille",1,48.5188671,-117.2778631
2242,2242,"Washington, Pierce",577,47.0022547,-122.2117983
2243,2243,"Washington, San Juan",6,48.54430870000001,-122.99194969999999
2244,2244,"Washington, Skagit",160,48.4596092,-121.7332784
2245,2245,"Washington, Skamania",1,45.966211,-121.9278867
2246,2246,"Washington, Snohomish",1449,48.007473600000004,-121.7304882
2247,2247,"Washington, Spokane",194,47.6579425,-117.42122649999999
2248,2248,"Washington, Stevens",5,48.4249969,-117.84894109999999
2249,2249,"Washington, Thurston",58,46.9319983,-122.8855155
2250,2250,"Washington, Walla Walla",9,46.205515500000004,-118.5174284
2251,2251,"Washington, Whatcom",182,48.810781899999995,-121.8828175
2252,2252,"Washington, Whitman",11,46.9428831,-117.5286172
2253,2253,"Washington, Yakima",289,46.601557,-120.51084209999999
2254,2254,"West Virginia, Barbour",1,39.121812899999995,-80.0135627
2255,2255,"West Virginia, Berkeley",37,39.4535243,-78.0395522
2256,2256,"West Virginia, Cabell",5,38.42008920000001,-82.2316907
2257,2257,"West Virginia, Greenbrier",3,37.961175,-80.450934
2258,2258,"West Virginia, Hancock",5,40.5071529,-80.5657591
2259,2259,"West Virginia, Hardy",2,39.0040008,-78.8441276
2260,2260,"West Virginia, Harrison",17,39.2820223,-80.3789878
2261,2261,"West Virginia, Jackson",11,38.818099,-81.6584708
2262,2262,"West Virginia, Jefferson",12,39.2954767,-77.8782587
2263,2263,"West Virginia, Kanawha",40,38.3428208,-81.5089835
2264,2264,"West Virginia, Logan",4,37.80246029999999,-81.9284776
2265,2265,"West Virginia, Marion",11,39.5128606,-80.22585670000002
2266,2266,"West Virginia, Marshall",4,39.854861,-80.6616946
2267,2267,"West Virginia, Mason",3,38.7499013,-82.052456
2268,2268,"West Virginia, Mercer",3,37.4071873,-81.11071940000002
2269,2269,"West Virginia, Mineral",2,39.3839905,-78.9416922
2270,2270,"West Virginia, Monongalia",40,39.63910739999999,-80.0300399
2271,2271,"West Virginia, Morgan",1,39.545525700000006,-78.2592246
2272,2272,"West Virginia, Ohio",11,40.098477100000004,-80.6109467
2273,2273,"West Virginia, Pendleton",1,38.6861824,-79.3410138
2274,2274,"West Virginia, Pleasants",1,39.370369000000004,-81.1545062
2275,2275,"West Virginia, Preston",4,39.4350915,-79.6856122
2276,2276,"West Virginia, Putnam",5,38.4939687,-81.9150148
2277,2277,"West Virginia, Raleigh",3,37.74934810000001,-81.2250929
2278,2278,"West Virginia, Randolph",2,38.808599799999996,-79.87253100000002
2279,2279,"West Virginia, Roane",2,38.6943369,-81.33661490000001
2280,2280,"West Virginia, Tucker",3,39.125675799999996,-79.56071170000001
2281,2281,"West Virginia, Upshur",1,38.8957981,-80.2461453
2282,2282,"West Virginia, Wetzel",2,39.609258399999995,-80.6503396
2283,2283,"West Virginia, Wirt",1,39.0287156,-81.3558282
2284,2284,"West Virginia, Wood",5,39.2054823,-81.5185967
2285,2285,"Wisconsin, Adams",1,43.9462246,-89.78364559999999
2286,2286,"Wisconsin, Ashland",1,46.2062319,-90.6802594
2287,2287,"Wisconsin, Barron",3,45.423557,-91.8454099
2288,2288,"Wisconsin, Bayfield",3,46.4710241,-91.1983175
2289,2289,"Wisconsin, Brown",24,44.4383498,-88.0167093
2290,2290,"Wisconsin, Buffalo",2,44.4073658,-91.75478580000001
2291,2291,"Wisconsin, Calumet",3,44.0751086,-88.2144321
2292,2292,"Wisconsin, Chippewa",14,45.0740585,-91.2947258
2293,2293,"Wisconsin, Clark",6,44.7188146,-90.6214928
2294,2294,"Wisconsin, Columbia",18,43.4641929,-89.3478429
2295,2295,"Wisconsin, Crawford",1,43.227163899999994,-90.8938474
2296,2296,"Wisconsin, Dane",244,43.0709273,-89.43221740000001
2297,2297,"Wisconsin, Dodge",14,44.1321852,-91.5520942
2298,2298,"Wisconsin, Door",2,44.7615925,-87.5329747
2299,2299,"Wisconsin, Douglas",6,46.43960379999999,-91.90591579999999
2300,2300,"Wisconsin, Dunn",5,44.9333564,-91.89944090000002
2301,2301,"Wisconsin, Eau Claire",16,44.811349,-91.4984941
2302,2302,"Wisconsin, Fond du Lac",30,43.7533414,-88.4493796
2303,2303,"Wisconsin, Grant",2,42.8855277,-90.6991696
2304,2304,"Wisconsin, Green",8,44.4308975,-89.6884637
2305,2305,"Wisconsin, Iowa",3,42.97324570000001,-90.13343929999999
2306,2306,"Wisconsin, Iron",1,46.2254778,-90.2125304
2307,2307,"Wisconsin, Jackson",2,43.3238919,-88.1667599
2308,2308,"Wisconsin, Jefferson",13,43.0224668,-88.76730309999998
2309,2309,"Wisconsin, Juneau",4,43.405550399999996,-88.7051037
2310,2310,"Wisconsin, Kenosha",81,42.584677299999996,-87.82122629999998
2311,2311,"Wisconsin, La Crosse",19,43.8014053,-91.2395429
2312,2312,"Wisconsin, Marathon",9,44.891403600000004,-89.7748098
2313,2313,"Wisconsin, Marinette",2,45.38349829999999,-88.0409574
2314,2314,"Wisconsin, Marquette",2,43.7474805,-89.1387265
2315,2315,"Wisconsin, Menominee",1,45.01543570000001,-88.70891529999999
2316,2316,"Wisconsin, Milwaukee",955,43.0349931,-87.92249699999998
2317,2317,"Wisconsin, Monroe",3,42.6018298,-89.6392396
2318,2318,"Wisconsin, Oconto",1,44.998805299999994,-88.2480072
2319,2319,"Wisconsin, Oneida",3,44.4986041,-88.1828895
2320,2320,"Wisconsin, Outagamie",19,44.41603,-88.4602005
2321,2321,"Wisconsin, Ozaukee",50,43.3569041,-87.9579748
2322,2322,"Wisconsin, Pierce",7,44.7186568,-92.37861140000001
2323,2323,"Wisconsin, Portage",3,44.4604931,-89.51088179999998
2324,2324,"Wisconsin, Racine",41,42.7260523,-87.78252420000004
2325,2325,"Wisconsin, Richland",2,43.3662526,-90.4557081
2326,2326,"Wisconsin, Rock",20,42.665441799999996,-89.081772
2327,2327,"Wisconsin, Rusk",1,45.4589749,-91.12409670000001
2328,2328,"Wisconsin, Sauk",18,43.44017279999999,-89.9653841
2329,2329,"Wisconsin, Sheboygan",20,43.7128967,-87.9370433
2330,2330,"Wisconsin, St. Croix",7,44.86231,-92.693878
2331,2331,"Wisconsin, Trempealeau",1,44.278240600000004,-91.3828806
2332,2332,"Wisconsin, Vilas",3,43.0897185,-89.2348379
2333,2333,"Wisconsin, Walworth",15,42.6711513,-88.54677149999998
2334,2334,"Wisconsin, Washington",52,45.394703299999996,-86.93150849999998
2335,2335,"Wisconsin, Waukesha",133,43.0116784,-88.2314813
2336,2336,"Wisconsin, Waupaca",2,44.492788899999994,-88.96504190000002
2337,2337,"Wisconsin, Winnebago",18,44.0697014,-88.6516527
2338,2338,"Wisconsin, Wood",2,44.030757,-90.3948702
2339,2339,"Wyoming, Albany",4,41.6684047,-105.6812633
2340,2340,"Wyoming, Campbell",6,44.1908398,-105.5775352
2341,2341,"Wyoming, Carbon",4,41.7423474,-106.8625645
2342,2342,"Wyoming, Converse",3,43.0202459,-105.50462069999999
2343,2343,"Wyoming, Fremont",27,43.0293336,-108.5772551
2344,2344,"Wyoming, Goshen",2,42.06570960000001,-104.3541422
2345,2345,"Wyoming, Hot Springs",1,43.7008749,-108.409568
2346,2346,"Wyoming, Johnson",8,44.015563799999995,-106.6140815
2347,2347,"Wyoming, Laramie",40,41.311367,-105.591101
2348,2348,"Wyoming, Lincoln",1,42.1765551,-110.7208048
2349,2349,"Wyoming, Natrona",21,42.9487008,-106.84656389999999
2350,2350,"Wyoming, Park",1,43.1700264,-107.5685348
2351,2351,"Wyoming, Sheridan",10,44.797194,-106.956179
2352,2352,"Wyoming, Sublette",1,42.736927,-109.99059109999999
2353,2353,"Wyoming, Sweetwater",3,41.6239475,-108.9702314
2354,2354,"Wyoming, Teton",32,43.9133416,-110.6367905
2355,2355,"Wyoming, Uinta",1,41.2631855,-110.56785190000001
2356,2356,"Wyoming, Washakie",2,43.9308684,-107.6704088
